transaction_id,account_id,classification_id,project_id,analysis_work_item_id,sub_tree_id,debit_amount,credit_amount,description,notes,org_id
TXN02329-L8864,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,38.0,200.0,0.0,بنزين لسياره م احمد توفيق نظير مشاوير للجهاز والمكتب الفني,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8865,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,8.0,2.0,150.0,0.0,تنزيل سياره الماده 8طن ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8866,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,300.0,0.0,بنزين للمولد وماكينه رفع المياه ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8867,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1125.0,5000.0,0.0,دفعه من مستخلص نجاره  محمد مختار بتاريه 8/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8868,2c245f69-02b9-4e42-aee3-09c829368dc6,2.0,1.0,35.0,127.0,10500.0,0.0,شراء 4 تنكات مياه للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8869,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,49.0,175.0,0.0,شراء شداد للمولد,,d5789445-11e3-4ad6-9297-b56521675114
TXN02329-L8870,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,649647.0,الي ح الخزينه ( خزنه يوم 9/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8871,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,11.0,1000.0,0.0,اكراميه للأستاذ محمد عبدالله محاسب ال13عماره لمتابعته الجهاز,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8872,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,50.0,3000.0,0.0,سلفيه للمهندس احمد توفيق عن شهر 5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8873,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,75.0,0.0,بنزين لماكينه المياه بتاريخ 8/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8874,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,75.0,0.0,مياه للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8875,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,250.0,0.0,بنزين اماكينه المياه بتاريخ 11/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8876,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,17.0,30.0,0.0,رسوم سحب 5000 من داخل البنك لعدم وجود الكارت,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8877,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,21.0,1131.0,2000.0,0.0,دفعه من مستخلص أبو عبدالله رخام,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8878,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,21.0,49.0,240.0,0.0,جبس للرخام عماره 37و38,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8879,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,21.0,49.0,235.0,0.0,جبس للرخام عماره 37و38,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8880,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,300.0,0.0,بنزين للمولد وماكينه المياه بتاريخ 12/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8881,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,82.0,160.0,0.0,مياه للموقع والاستشاري,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8882,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,12.0,49.0,250.0,0.0,عينات ( محبس زاويه وكوع نحاس ومانيجا ووصله سخان وحنفيه غساله وسيفون حوض وغطاء تاتش من شركه AM,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8883,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,300.0,0.0,بنزين يتاريخ 13/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8884,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,14.0,113.0,250.0,0.0,سهره استشاري الكهرباء استلام سقف رابع 40,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8885,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,26.0,365.0,0.0,طباعه أوراق للمكتب الفني وشراء شحم لربط الصرف ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8886,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,4.0,70012.0,500.0,0.0,دفعه من حساب حفار الصرف الخارجي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8887,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,300.0,0.0,بنزين بتاريخ 14/5 للموقع,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8888,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,21.0,49.0,240.0,0.0,سلك للرخام عماره 37و38,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8889,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,21.0,49.0,235.0,0.0,سلك للرخام عماره 37و38,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8890,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,65.0,0.0,مياه للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8891,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,7.0,49.0,2000.0,0.0,شراء 1250طوبه للربط علي الصرف العمومي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8892,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,90.0,350.0,0.0,جركن زيت للمولد 4ك,,d5789445-11e3-4ad6-9297-b56521675114
TXN02330-L8893,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,12220.0,الي ح الخزينه ( خزنه يوم 14/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8894,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,26.0,15.0,0.0,طباعه ورق المستخلص في بدر الوان,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8895,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,200.0,0.0,دفعه من حساب العماله ( رمضان رجب),,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8896,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,6.0,1149.0,200.0,0.0,دفعه من حساب سركي الفرمجي محمد نصر,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8897,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,12.0,49.0,830.0,0.0,بضاعه للصرف للربط علي العمومي ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8898,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,6.0,11.0,100.0,0.0,اكراميه بمب صب سقف رابع 40 وعمود ثاني 33,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8899,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,6.0,11.0,50.0,0.0,اكراميه بمب صب سقف رابع 40 وعمود ثاني 33,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8900,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,4.0,70012.0,500.0,0.0,دفعه من حساب الحفار لربط الصرف,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8901,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,12.0,1114.0,500.0,0.0,دفعه من مستخلص سباكه علي فرج,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8902,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,12.0,1114.0,200.0,0.0,مرمات في السباكه تخصم علي مقاول الصحي ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8903,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,7.0,2.0,500.0,0.0,مباني في السلم لتركيب الرخام عماره 37,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8904,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,14.0,1108.0,5000.0,0.0,دفعه من مستخلص كهربائي هشام ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8905,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,36.0,70000.0,5000.0,0.0,دفعه من حساب سياره امير ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8906,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,200.0,0.0,دفعه من سركي العماله ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8907,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,19.0,45079.0,0.0,تامينات جاري 21 +رسوم دفع التامينات,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8908,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,38.0,240.0,0.0,مواصلات م/احمد توفيق من العاشر للجهاز والمهندسين للسكن بسبب عطل سياره الموقع في العاشر,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8909,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,62.0,1220.0,0.0,فاتوره كهرباء للسكن وتخصم من الايجار,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8910,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,300.0,0.0,بنزين للموقع بتاريخ 15/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8911,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,50.0,2000.0,0.0,سلفيه من راتب شهر 5 للأستاذ حسام,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8912,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,4.0,70012.0,3000.0,0.0,دفعه من سركي الحفار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8913,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,1350.0,0.0,دفعه من سركي العماله ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8914,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,62.0,4300.0,0.0,ايجار شقه م.محمد عن شهر 4 +رسوم تحويل من فودافون كاش,,d5789445-11e3-4ad6-9297-b56521675114
TXN02331-L8915,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,70784.0,الي ح الخزينه ( خزنه يوم 15/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8916,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,38.0,50.0,0.0,مواصلات المهندسين من السكن للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8917,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,400.0,0.0,دفعه من حساب العماله ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8918,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,70.0,0.0,مياه للمكاتب,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8919,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,18.0,135.0,0.0,سكر +شاي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8920,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,250.0,0.0,بنزين للمولد,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8921,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,36.0,70000.0,500.0,0.0,دفعه من حساب امير,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8922,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,62.0,2700.0,0.0,ايجار شهر 5 سكن المهندسين,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8923,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,17.0,10.0,0.0,رسوم تحويل عهده1000ج للأستاذ علي في الحدائق,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8924,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,6.0,49.0,70.0,0.0,اسطوانه قطعيه للموقع للصاروخ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8925,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,400.0,0.0,بنزين للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8926,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,17.0,125.0,0.0,رسوم تحويل وسحب 5000 تم تحولها عهده في الموقع عن طريق فودافون كاش,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8927,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,82.0,110.0,0.0,مياه للاستشاري والمهندسين,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8928,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,18.0,1132.0,1000.0,0.0,دفعه من مستخلصص نقاشه عبدالحميد,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8929,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,21.0,1108.0,500.0,0.0,يوميه تقفيل علي لوحه الكهرباء في 38 لعمل الرخام  تخصم علي الكهربائي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8930,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,7.0,2.0,500.0,0.0,باقي حساب مباني سلم 37 للرخام بالخصم علي مقاول المباني رامي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8931,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,200.0,0.0,دفعه من حساب سركي العماله ( رمضان ),,d5789445-11e3-4ad6-9297-b56521675114
TXN02332-L8932,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,7020.0,الي ح الخزينه ( خزنه يوم 20/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8933,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,37.0,865.0,0.0,بنزين سياره الاستاذ علي  ذهابا للقاهره وعوده +كرتات الطريق,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8934,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,14.0,5187.0,40000.0,0.0,دفعه من حساب مورد الكهرباء سمير ( شركه نور الدين ),,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8935,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,27.0,5180.0,50000.0,0.0,دفعه من حساب شركه الفتح للاسمنت,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8936,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,57.0,5205.0,50000.0,0.0,دفعه من حساب شركه الاتحاد العربي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8937,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,12.0,5207.0,60000.0,0.0,دفعه من شركه الهدي ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8938,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,19.0,5201.0,10000.0,0.0,دفعه من حساب مورد البلاط اسماعيل ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8939,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,12.0,2.0,3300.0,0.0,11يوميه مرمات في الصرف بسبب اخراج النظافه ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8940,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,7.0,1119.0,1000.0,0.0,2يوميه مباني للكريتال عماره 30 بالخصم علي مصطفي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8941,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,7.0,2.0,1000.0,0.0,2يوميه تقفيل علي الكريتال محاره 30 ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8942,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,12.0,1114.0,500.0,0.0,يوميه تقفيل علي السباكه مرمات محاره في 30 بالخصم علي  السباك,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8943,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,7.0,1109.0,2000.0,0.0,4يوميات مباني في الواجهه الاماميه والخلفيه عماره 28 تخصم علي مقاول  رامي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8944,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1105.0,4000.0,0.0,8يوميات تلبيش في عمالره 28 في الاربع وجههات بالخصم علي ( علي ),,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8945,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1105.0,500.0,0.0,2يوميه معالجه خرساانه قبل المباني دور ارضي 28 واول 40بالخصم علي ( علي ),,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8946,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1125.0,500.0,0.0,2يوميه معالجه خرساانه قبل المباني دور ارضي 28 واول 40 بالخصم ( مختار ),,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8947,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,7.0,1109.0,500.0,0.0,يوميه مباني وجههات اماميه 26 وتخصم علي رامي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8948,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,43.0,1102.0,12000.0,0.0,دفعه من مستخلص حداده محمود,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8949,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,7.0,1109.0,150000.0,0.0,دفعه من مستخلص مباني رامي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8950,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,16.0,1118.0,30000.0,0.0,دفعه من مستخلص نجاره خالد شامل,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8951,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,12.0,1114.0,7200.0,0.0,دفعه من مستخلص سباكه علي فرج,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8952,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,46.0,1116.0,40000.0,0.0,دفعه من مستخلص كرم النحات,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8953,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,8.0,1117.0,100000.0,0.0,دفعه من مستخلص محاره السيد رجب,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8954,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,21.0,1131.0,13000.0,0.0,دفعه من مستخلص رخام أبو عبدالله,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8955,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,9.0,1121.0,40000.0,0.0,دفعه من مستخلص السيد فرغلي ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8956,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,40.0,70001.0,20000.0,0.0,دفعه من سركي مياه مصطفي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8957,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,4.0,70004.0,20000.0,0.0,دفعه من سركي لودر ابومالك,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8958,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,56.0,5193.0,25000.0,0.0,دفعه من حساب رمال ابومالك,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8959,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1125.0,7000.0,0.0,دفعه من مستخلص نجاره محمد مختار,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8960,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,24.0,1160.0,10000.0,0.0,يومياتت تقطيع خشب لعماره 41 + اكراميه من م محمد,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8961,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,16.0,1159.0,25000.0,0.0,دفعه من مستخلص حلوق احمد واسامه ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8962,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,18.0,1132.0,15000.0,0.0,دفعه من مستخلص نقاشه عبد الحميد,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8963,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,21.0,1133.0,40000.0,0.0,دفعه من مستخلص ابو شعلان,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8964,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,12.0,1134.0,3000.0,0.0,دفعه من مستخلص سباكه احمد عمار سباكه,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8965,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,50.0,500.0,0.0,سلفه من راتب الاستاذ حسام عن شهر 5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02333-L8966,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,781865.0,الي ح الخزينه ( خزنه يوم 23/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02334-L8967,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,55.0,0.0,مياه للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02334-L8968,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,250.0,0.0,بنزين للموقع ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02334-L8969,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,4.0,110.0,0.0,أقلام للمكتب + اكواب,,d5789445-11e3-4ad6-9297-b56521675114
TXN02334-L8970,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,50.0,300.0,0.0,سلفيه من راتب م/ محمد ياسر عن شهر 5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02334-L8971,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,715.0,الي ح الخزينه ( خزنه يوم 23/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8972,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,82.0,390.0,0.0,مياه للاستشاري +بوفيه  بتاريخ 22/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8973,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,12.0,49.0,180.0,0.0,عدد 6 لفات خيط لزوم صواعد الصحي,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8974,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,250.0,0.0,بنزين بتاريخ 22/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8975,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,12.0,1114.0,500.0,0.0,دفعه من مستخلص علي فرج السباك بتاريخ 22/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8976,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,65.0,0.0,مياه للموقع  بتاريخ 23/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8977,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,26.0,300.0,0.0,طباعه لوحه A0 للمكتب الفني وبنزين للموقع بتاريخ 23/5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8978,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,113.0,350.0,0.0,ضيافه وسهره  للاستشاري ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8979,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,50.0,1000.0,0.0,سلفيه من راتب الأستاذ عوض عن شهر 5,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8980,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,8.0,55.0,100.0,0.0,اكراميه تعتيق الاسمنت,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8981,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,1650.0,0.0,دفعه من حساب سركي العماله ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8982,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,4.0,70012.0,1000.0,0.0,باقي حساب الحفار,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8983,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,6.0,1149.0,1000.0,0.0,باقي حساب الفرمجي محمد نصر ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8984,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,14.0,1108.0,600.0,0.0,2يوميه سيراميك بالخصم علي مقاول الكهرباء هشام عماره 37 و38,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8985,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,9.0,49.0,100.0,0.0,زوايا لسيراميك 37,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8986,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,120.0,12000.0,0.0,سياره الجهاز عن شهر 3و4,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8987,b3e2d3ae-07be-4c1c-8e37-410542b874b2,6.0,1.0,14.0,5191.0,38000.0,0.0,دفعه من حساب مورد اللوحات الكهربائيه الفاتراست,,d5789445-11e3-4ad6-9297-b56521675114
TXN02335-L8988,1d8d22e7-1004-4ebb-8211-98d0465362ca,2.0,1.0,30000.0,40001.0,0.0,57485.0,الي ح الخزينه ( خزنه يوم 26/5/2024),,d5789445-11e3-4ad6-9297-b56521675114
TXN02336-L8989,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,36.0,70000.0,1300.0,0.0,دفعه من حساب سياره الموقع,,d5789445-11e3-4ad6-9297-b56521675114
TXN02336-L8990,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,133.0,260.0,0.0,بنزين للمولد ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02336-L8991,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,1.0,53.0,55.0,0.0,مياه للمكاتب,,d5789445-11e3-4ad6-9297-b56521675114
TXN02336-L8992,8073e778-4219-4372-8b4e-ae0c04ae0979,5.0,1.0,50.0,70007.0,200.0,0.0,دفعه من حساب العماله ,,d5789445-11e3-4ad6-9297-b56521675114
TXN02336-L8993,b7b03032-4229-41bb-92e6-4712f7597010,2.0,1.0,14.0,82.0,50.0,0.0,ضيافه استشاري الكهرباء,,d5789445-11e3-4ad6-9297-b56521675114
